120759,678144,271700,872145,503542,658338,556170,919061,487286,432301,303761,314290,796025,272497,537095,844619,548975,900651,528735,905025,636671,841602,254753,191437,353440,895371,890225,132385,188700,880179,400026,304575,770393,835304,572259,441671,700960,815008,291812,416069,429542,253452,458025,750221,363702,635344,713108,797059,139757,868245,66927,718338,342889,319809,578935,785219,996529,956878,489515,327170,825062,403240,580648,863279,634748,18984,89808,564317,154793,296765,201153,214412,333846,968941,994536,267940,396766,224404,745563,430263,932314,345083,638847,430169,904503,889462,281836,297425,758655,274097,888003,510570,727786,234001,635911,838105,35769,178889,504591,560479
940777,904673,835878,30803,465834,468207,980788,208953,222901,288196,649721,886750,952686,696285,5210,811151,274500,229746,111153,807909,668755,930810,83871,309896,899294,797562,178086,402310,923562,317477,84793,611229,835683,707025,918258,182503,540839,79424,725781,524707,668927,267514,866553,822909,701268,439819,274924,569252,406222,965300,448542,901854,457902,205885,983312,195313,546709,45776,614783,304061,381279,2654,19545,224136,728456,708291,80403,709385,41270,394706,925527,554913,284430,776880,814498,843577,282688,384202,863097,440595,289497,960162,673880,416843,501689,23477,171034,883158,930488,63695,325707,926004,379999,130470,1939,949085,281344,768064,853519,746008
784000,345293,58556,55866,815394,835987,691217,186602,785698,16194,699051,530283,236777,861715,779519,439928,12611,653214,930769,989265,463054,926013,89417,594836,783612,937815,62024,344098,841032,770002,907167,143686,737743,526753,31430,478767,927837,351142,525354,657420,913048,138488,684321,903212,419263,894629,234545,554700,482451,660401,515782,932280,57427,803512,760081,140873,603704,265114,649825,191153,599774,40777,538523,342555,90442,774176,74244,498040,181443,846713,478293,813621,861376,757413,400670,424898,653044,904812,99036,338363,374657,106210,669377,86985,725861,319508,194238,707621,504434,69021,968346,962008,6526,19017,411633,493652,566648,987365,886137,789654
253193,446576,395917,399521,451087,220623,68094,852293,435229,653351,388320,108798,66729,997878,395406,187617,428473,156297,427554,811348,557422,185115,556575,534014,428082,174253,546671,830975,994907,206039,30802,59443,411000,105558,610362,30731,506236,604798,752828,174607,230077,360458,687233,921642,42602,988900,978776,981189,171879,911598,101578,650652,246631,340598,122499,155945,60200,175865,559199,293561,125139,935019,581988,321429,237338,90882,991781,128730,484412,353332,825360,204129,5132,499417,14375,817349,335027,329227,255959,130808,357823,205001,140501,666034,723246,416986,626105,663811,88742,312026,149421,397552,696020,719433,19014,426136,602880,713614,250096,105432
356620,164038,668430,417046,17355,840526,936372,318266,217953,65459,135496,368999,381814,34410,677917,349466,310563,962807,612391,946680,100803,158649,841446,358268,752369,969904,372271,838917,890130,310108,486758,797759,737165,126833,635045,44263,849257,745047,932128,175702,148915,491042,368507,901022,481756,382489,233575,303960,258867,956294,794373,662500,745843,498329,972540,462275,212530,37748,618736,668271,467050,473452,996505,152209,263534,111441,256484,412226,695033,709146,7087,366999,961409,846461,569200,58194,836581,73109,140142,553143,750315,818083,886095,203918,646824,489292,932390,689457,685750,540170,327475,944164,410699,534909,319120,159427,226277,405085,700305,533738
896692,157845,557491,342601,307282,269438,485377,201209,914883,877790,219957,100823,153822,673909,685633,914101,561336,84338,652355,585085,539569,935457,555152,146348,480866,295368,541189,38779,448892,600183,478355,948783,730193,488960,484634,523125,349109,995128,518942,873459,73550,872150,711790,740563,529942,867297,408106,552555,792739,699788,344730,381890,217197,348178,991538,982683,343696,6787,847859,672916,417709,732041,404776,815347,441575,367051,559124,46430,702582,806309,496410,204353,406397,42348,447603,115247,385750,722261,268681,10947,851287,134426,492000,372129,804899,644373,355018,417458,45332,603637,324593,292349,661769,666555,804015,250231,533093,267365,35139,764690
628885,733583,689411,562637,842800,141529,279302,26654,679725,555997,315585,278923,365266,738449,86101,529658,849377,756752,38098,949708,735540,184349,8930,410016,382712,737897,968828,919883,299346,269783,514684,491463,477086,5568,85206,459718,496326,796272,755501,995026,76634,941581,513107,659932,242125,832411,117672,382004,425157,259892,2916,141537,641347,742759,192246,5856,334653,636218,868291,881207,613416,102767,61851,498760,376512,249096,907184,702978,263368,863030,48273,68639,452416,220662,74613,237043,79608,376163,315320,132431,451966,195427,926743,396440,290671,149554,971505,961377,954071,545339,105809,672391,962996,437299,567074,264116,179134,939405,385380,799100
671777,34583,129913,883376,649059,266157,45545,588766,826892,887807,134873,32014,262115,147249,597501,987618,985954,383714,51022,744225,739689,530449,127117,653724,736524,430831,361389,467663,651954,100337,776975,607386,979497,696477,199697,972291,479491,494950,136437,754874,695711,612634,998639,1708,417889,566698,559261,336302,527798,13962,794219,342758,882357,175799,678298,598417,759317,521233,80692,239197,919381,254532,636809,243077,523193,33471,360633,325187,982456,130582,805920,452220,321495,942074,784665,504416,778921,347763,7755,540074,188592,930206,525383,450614,144935,472396,513781,533421,79703,470731,779996,655247,155619,623624,337885,230675,316889,385984,546225,198179
927400,715951,593727,540562,174505,82640,565995,667064,819580,652273,935887,151185,936151,324986,81424,901280,992176,955700,354357,830254,5153,659859,297686,486152,527049,578437,841881,907260,900597,856537,697229,173269,569354,876004,703703,738378,220956,974869,599922,652668,196352,985093,529234,204875,907345,924918,613633,352667,970609,93321,95179,545812,388416,631398,869783,193124,384608,339176,719653,75814,438952,166203,188410,467918,653815,330434,836816,588692,834162,462277,567257,282406,565225,519320,811560,497698,131731,472140,639438,221673,338421,922708,263777,13199,163650,884329,994198,175323,706177,925629,421747,908540,69845,761048,505299,494608,671630,156376,274158,674888
955658,710293,61574,907686,649067,671480,540318,115835,505190,455758,344164,868762,945341,938854,728062,682538,132553,917772,544987,266923,788961,357358,798904,100180,503054,168578,170955,670422,363881,301099,209960,86536,506342,875214,328479,532218,555014,926721,352165,213421,13557,93290,132792,32527,362520,231982,654333,211798,502,524932,136617,484188,191872,103895,872570,271339,868877,604184,922718,476609,476762,344706,334592,135210,47599,23144,254861,184085,341852,914006,158462,40861,206252,562113,431711,514263,262418,875246,715286,807612,662679,337049,738214,22537,927912,784936,855401,621804,816767,827590,138970,768153,766467,512825,667580,320306,692443,298941,608151,537812
837395,731315,790789,223153,919918,480906,740484,112540,48685,562423,548026,816098,740208,617339,537829,503619,906556,120542,421775,833863,863963,249292,515889,333350,254072,939308,640606,544867,266642,345164,525582,786437,705873,520836,896446,288205,252049,641098,933598,807768,736042,495611,462066,563676,366286,304938,56691,472378,626135,131325,228295,225627,994124,287011,994214,703369,730415,178923,430519,581400,719854,971017,253444,763580,765315,294158,83968,445161,784625,988309,812227,196772,80167,522924,397342,447895,222316,308853,513467,144129,116219,588652,684300,154349,505958,972132,935993,211832,510982,970051,542343,787697,786761,71293,136344,315516,554927,7472,318625,612714
57745,853801,905988,177360,957574,526185,132219,278247,824041,51902,438518,401623,129999,714837,972372,669745,111863,806153,551351,304377,440789,247382,642285,72655,898200,795322,856464,923242,152479,886763,567937,697432,293258,435920,524700,882893,995499,58623,741496,866988,57676,264662,538159,42122,586669,133334,318844,417315,286549,867129,575238,98230,149264,404608,640741,112097,342296,965915,922817,574550,241687,3004,697178,122077,368399,531541,60137,866857,451783,232569,304420,869965,966040,29414,808916,274465,263811,68935,514307,791662,865680,166117,194197,191778,555128,807122,25307,814594,675596,748309,410503,886096,429596,97356,614882,603924,39417,517515,537795,537432
344753,857150,862686,877425,784690,74087,901782,466142,739778,797965,684119,339812,894503,253622,223112,724137,621284,554710,443781,37281,384200,569112,949975,475471,813960,656357,668358,183080,415213,582113,418640,842062,833103,825983,628451,754848,228053,316205,736477,140362,586074,348479,308912,414536,726481,76042,531972,684724,359694,494245,537180,551682,794896,285250,966285,583270,800629,237124,289188,500810,680971,206471,650873,202027,845783,754875,442339,233755,25559,656832,365707,223125,809738,450452,495099,77670,371924,82115,722628,472824,86261,482389,22738,259525,236291,602910,168354,945164,170928,42543,888744,327852,71787,896037,971682,697012,961876,869513,481449,752538
24515,89417,540290,545729,707776,495385,253434,96625,579360,55548,707163,735980,898280,26920,658568,449943,746487,288219,913969,399044,925719,746467,3690,342737,96310,162016,459006,499677,540483,143163,217363,547276,642539,669234,819053,564648,999306,189472,479270,131754,270494,340527,626579,285478,566508,406235,668428,558415,251498,377531,70299,831717,219405,568910,691491,160115,10365,752813,333289,560230,100606,684364,624156,992555,321084,706342,691820,412991,638411,847847,553563,821581,466183,460039,793700,694089,265662,968439,891210,46341,441818,763686,510647,651728,444064,601244,175922,609069,540595,135482,9236,540992,951029,374623,636398,192288,894183,910515,934936,93180
636056,750728,32882,254210,807730,460440,853784,567465,103689,107644,547464,703105,968116,197642,346213,810674,30084,381393,742575,261437,858085,227167,397576,973,70205,756110,857170,820540,958275,759692,979894,1221,562698,140638,960169,336605,569181,648838,969354,497796,489454,419862,730652,68777,335090,666079,794096,350659,396915,719028,884367,210137,802005,376551,456816,830439,236134,169354,516065,212342,591598,729027,826718,668330,328629,913195,877194,354714,23232,723352,345342,94568,915064,337064,358501,358557,266054,768609,540809,291281,993786,770763,697050,97480,353232,595300,995001,935484,406249,140939,677197,704515,640325,834829,658219,758005,376356,317309,845063,626793
539853,629556,655843,294124,960748,139870,6016,428592,614070,886724,981528,251705,117078,365351,524712,393496,357990,39509,721468,172597,347298,21198,697214,226488,254693,428508,704257,313097,122984,905374,714729,406725,934930,666926,720878,919245,549742,220250,988486,991799,523083,602741,709358,322736,977713,578878,855292,924250,501483,741144,548609,533239,515224,871910,933297,141122,675136,240525,355994,252881,652598,733466,647494,37340,68890,845282,433149,488710,453170,594215,694491,83687,839054,368746,254587,188886,18536,559958,466087,650166,531521,589492,143627,578405,185053,603992,701178,335527,268424,674330,530158,120124,658646,811538,885522,353735,695340,491238,934796,276875
44930,664514,168911,778173,771089,425542,73943,500444,481696,604931,819256,694346,732162,562605,730289,123201,830774,365198,483138,561883,813787,350312,283293,78157,636324,803614,772346,336595,559692,104643,44158,623239,306573,233329,945934,153404,802578,971592,789853,495550,226030,483055,707328,620890,647338,208741,140693,171410,755221,177813,386021,28261,39054,899745,676023,157943,324956,977985,23372,15514,747807,465029,932527,492012,82185,764970,132062,507580,852322,581965,679701,872262,794445,11703,148716,963214,54489,377816,117017,100066,969956,826347,849240,239442,406782,8730,887307,755153,400379,407406,246391,622315,284616,988056,50909,281692,583277,898572,739120,824770
685669,877281,415088,910626,731303,881559,533217,2376,188200,202846,863283,94021,325156,995232,602786,87741,150392,712141,578700,377228,417324,419288,712086,994368,982761,331956,306780,884629,143659,210788,267266,490737,575645,442657,51083,844749,149800,731811,17525,795391,213827,331390,847111,830516,889488,656517,875234,193822,560301,937575,508604,640457,1800,295895,374539,227914,541224,253978,490844,996600,224330,228486,537994,258753,214089,996651,265489,484868,549353,475349,170737,453555,951137,407000,851479,413754,580000,707562,851750,497521,520052,299289,396534,517043,293476,224541,141738,581383,893963,716838,953793,676374,668355,691444,777147,465423,872785,810209,848096,89420
882980,873958,869860,670761,847936,800663,276479,559468,41997,858736,382103,98668,292452,142153,37370,832175,638064,497783,396086,628713,808540,245156,533059,155289,205751,65045,947919,496506,814592,375611,439940,487113,874683,363515,445320,501824,203701,592249,691077,29490,778929,771110,938668,347903,555698,835592,665617,11095,529703,963615,764910,662675,734758,531910,729579,896816,208371,302970,333868,502732,954582,325412,522558,448993,586833,129183,76470,390800,643218,801952,634869,316323,532272,444152,824437,187502,689518,317529,569663,76175,803340,725669,140966,348188,903292,294875,134550,906133,694784,859899,371924,365623,771169,601392,657254,310522,237549,430609,437098,449303
840210,669840,577713,871740,853424,631027,742191,311295,888337,911407,956037,893981,77115,93403,952950,625644,674322,383072,106183,289695,585157,954201,735391,913317,467242,873500,974345,843640,268086,177114,590932,984830,490973,396798,682121,821217,273511,838277,946684,159973,62209,254776,63664,672345,444742,782303,686001,864224,136167,133211,696467,64804,206143,80631,666960,386383,381300,208796,912431,378839,660213,752894,137153,279078,538006,106972,433746,338773,853432,239546,314296,702940,643360,823944,528127,707438,417890,364072,652214,265221,953915,976138,827924,219177,45758,773028,561716,153647,648583,990402,207642,177234,503598,92212,605897,616267,643645,98220,364413,391272
143575,287244,439396,88102,101910,247223,995923,380836,118571,966832,11147,515361,468059,293279,720364,20521,758267,617004,800145,678006,112204,86443,132905,52633,813191,4594,103767,561456,913697,314048,643237,143127,523786,238260,648174,78203,367209,214218,988720,406596,721519,225314,40325,690120,43128,523086,567650,576098,419068,512647,831141,732253,484286,268995,987194,243606,596605,750026,209339,488870,871072,276965,470514,846844,141233,264052,595481,322539,36934,496710,17615,328318,146575,481056,655751,407047,666320,517483,464448,642300,29569,187210,505014,864897,757090,883027,834793,535554,171502,864145,118671,360213,679415,69920,629472,277591,40290,588343,222840,447785
984334,983042,982902,966452,957811,947680,947393,943559,937774,918645,914225,901436,876049,874816,864813,864148,843296,835668,799060,796135,788769,786987,780580,779148,772189,765350,752993,744597,744123,738329,732973,717008,687376,684217,672721,656503,649634,637261,636235,632786,616740,610784,607944,599826,591402,582988,567755,554203,542418,519835,514685,494553,461009,453403,420446,417772,413561,413213,411835,404987,398808,391593,374795,372593,337139,331075,317885,294867,288034,275543,272079,269402,266225,265023,259674,242596,238931,233441,232595,229084,215206,206463,185205,182414,170921,163768,154025,148310,138842,137447,128329,115981,110397,66134,56469,50574,40809,29493,18681,1065
316794,256515,795149,605887,701143,611868,866760,196597,680721,881545,333546,385552,529078,65630,628205,396267,364227,579103,475022,666809,644551,777629,547883,403420,15702,885184,45163,585382,705916,443075,748524,601685,695476,873502,364119,501845,570643,130730,332394,51192,313169,699053,836617,395238,273602,389117,440456,158221,229902,482802,641402,227687,742454,781753,639474,309990,982391,25774,789644,580815,832206,964678,531591,400384,335961,90840,71819,114721,510947,669555,730915,422384,123510,240459,662623,650318,278790,205638,601635,553000,577453,468689,403430,925797,152080,343882,402202,406468,111678,115710,31835,328008,794859,696468,730120,381511,760547,803178,877812,149540
629655,955034,411854,278428,731972,378660,796014,172272,9603,600900,232402,611807,781592,107449,353750,628188,783944,950543,149063,294635,365095,600040,544173,838228,838918,649633,883926,619585,775702,213536,544201,79960,446101,978892,39609,713272,723857,915280,286715,484858,500202,585062,132790,889242,66137,846983,866550,15958,978356,500267,190051,575495,640438,77639,49826,826679,202945,563044,800573,742302,414444,283494,406137,551596,739983,604332,770208,6121,404428,343369,833141,329933,15085,11691,771460,835368,71400,87604,493071,612567,979059,535041,633914,533849,151655,688907,430705,53323,405156,447198,169634,927611,128724,433394,392326,35336,649996,422482,678061,931014
803789,860099,615201,633269,960216,746699,524959,417786,671570,507230,607112,62164,656860,721747,439915,72866,58728,753461,185470,913701,779550,378159,426944,150783,231810,492533,295537,730666,22465,858839,432722,316390,931770,629458,377305,720380,44161,87292,166980,993704,42091,636584,300540,657901,483260,583608,719588,898648,347556,657831,137535,279753,262042,541511,868866,681478,590672,899356,293111,718987,9979,529717,225645,854660,282807,294942,761377,782336,689221,430915,607615,432003,977049,684384,528795,120256,754091,481638,288495,954808,959834,993158,393082,590634,426599,526298,16540,830820,568358,151655,717468,366936,920020,848686,946940,161778,590829,742258,889856,591586
692561,194198,882620,485317,456555,612543,506404,625357,63149,846079,467986,107032,172942,942885,549063,193543,771371,868971,230148,948466,216385,506762,76614,979707,313603,883027,612136,86809,834135,112013,198710,467780,137347,981899,392664,412093,464126,461360,352479,83296,25821,657857,136956,77657,229823,920456,151211,934535,254822,847332,573165,669673,717116,931743,324649,704371,353900,460168,38932,271501,490284,62409,520438,493585,553877,5853,392596,848666,54066,924721,986235,666451,252725,180017,33601,630236,218868,457010,402045,999347,81865,524482,926624,412373,76145,303598,382277,683197,404880,524135,773962,959855,40971,281944,417082,980512,330712,753911,730696,931332
668854,175287,272492,587811,573339,939175,307178,4110,203800,339074,118883,4214,739996,42764,353369,124240,64679,859453,907310,456971,879939,741994,269548,57696,726914,252102,763236,184727,375814,908894,837935,668412,706523,939695,417183,129290,509634,956961,319764,598979,603552,996263,941843,336692,285423,167709,712314,279763,411923,896754,315180,618316,340531,360300,310457,442242,552735,260051,579048,272880,27672,517530,967235,562328,338044,823752,612863,920051,999707,231463,698009,909472,822156,138972,791857,746479,879203,81981,522700,127312,247460,723466,49443,715015,844804,311538,690663,521674,541844,661336,113232,537921,216442,409406,682723,481670,574708,887629,934218,464826
371414,468677,634899,709716,128620,646072,578674,186232,573370,429323,78355,186215,793634,858265,102291,403328,546232,570572,140103,44708,241320,392578,176077,864920,875073,865907,598990,783266,585510,471056,483570,922235,566004,63947,441510,487909,786815,702605,158873,902391,347074,608502,811950,993821,307937,480736,785054,851315,542245,761089,501432,160166,476798,734165,722450,446891,600446,539168,370352,684257,264531,268521,786388,133106,611749,333411,348768,130887,435358,187479,543863,775995,392707,317255,909258,102575,275385,131567,748714,392155,972867,12042,156787,726542,357344,322950,684809,750608,564500,621014,930104,884161,48320,654461,436792,898799,347580,995451,559207,858697
717491,311167,357901,913509,652042,346232,173411,327088,850907,662743,254409,427466,369344,64100,704539,871577,530347,414946,56208,732426,675372,261907,979778,436947,983280,258459,993064,509520,396718,902132,548725,409165,160966,503396,546089,487637,602362,622944,139156,241205,551724,437744,693941,580626,252779,626088,886051,801827,686395,398021,223303,304105,988524,239892,728403,873104,43047,790439,123156,522649,390307,20654,618343,472471,307930,550848,332392,828146,292592,505706,437118,925078,199733,781738,360287,100092,982765,981438,762442,862235,314162,554593,549364,48625,367881,879543,881762,571714,695875,115864,193,791054,441046,664789,695963,375711,94803,984852,427639,762686
629437,327586,408052,962234,113890,681779,468102,512724,856016,844630,141337,845697,705287,74326,207283,186011,396959,220906,881648,382517,722018,580926,947989,741413,866824,976336,388126,17477,482164,719080,487531,207612,913509,190345,967106,686646,552594,736998,424231,527101,455004,467637,253630,552638,209261,316825,262576,789151,539999,438444,395125,497987,281113,587745,336546,902536,164352,656557,281767,52419,334636,937243,820653,8799,625463,8388,718072,679805,406067,358804,348213,186843,246587,996375,680240,600580,738307,324331,6395,249616,553104,509988,53784,575400,229565,419566,727569,683683,232793,947629,495978,325820,550763,230787,346478,32469,462129,802702,317653,517787
138738,221074,842793,273931,430643,77143,528869,483710,522261,584417,538539,993480,145365,135674,442999,108900,687923,315949,269968,402889,847400,864087,483761,558166,442897,986584,803379,506006,622646,244811,89713,768328,981627,960350,14426,962030,38705,713071,860759,882453,113462,42681,600453,447144,889999,906894,341189,51580,858273,797968,345372,565276,383143,674268,83788,279715,367080,24635,206630,608779,344592,450713,889538,237889,374727,126038,743789,719804,282592,370566,367452,223043,641626,365447,658245,253151,385479,725240,209073,687540,91611,243405,463630,391382,788348,631758,822160,15068,602926,485757,556421,312963,690119,24829,218093,468730,659387,380598,206284,464241
153042,335756,297545,487090,318736,452452,235687,736011,666671,471449,928928,753965,205233,711949,408325,595474,808325,956839,464160,717738,483505,969285,795862,474356,582085,353948,586282,485979,20693,949741,642548,963971,268346,320934,633451,271154,193919,199549,497229,618017,865960,924349,793846,813195,50113,20384,632277,413875,459003,67928,816017,454722,775225,920762,18990,173202,90189,151172,129202,794704,679854,322626,378963,492587,972979,321006,518153,96313,158334,511398,80999,985068,124388,929800,746996,874791,328290,67791,903055,883280,750560,63030,776662,341072,307714,269639,928779,305012,967101,249861,470405,626978,336583,202053,98160,731966,686233,719936,931965,967733
200051,564163,181818,502491,752787,819649,870876,267609,660246,410739,198480,369076,661062,451178,639480,724463,853705,316966,545149,421381,434593,647578,836152,438957,861479,704661,359529,925587,500852,647189,619288,184241,908935,318207,884206,880857,642906,80664,126575,761871,902293,88484,852137,343666,360088,133882,644078,619764,258917,873091,162969,820811,219680,800037,419674,657945,238411,811121,369727,281855,31661,584178,265371,397891,231531,280785,745386,591803,928553,273488,343030,941231,713954,698161,948881,414785,682370,636570,778033,393609,821939,645354,560071,889532,840742,165044,995427,679466,756902,66331,3184,627418,514205,220710,923063,923539,475941,518743,628295,833854
896718,201578,456281,824848,375345,719982,970347,603823,851420,590037,828658,698967,924111,875780,455251,692319,143665,996446,783351,114333,454508,529614,72614,310487,153374,561429,689575,298410,566715,921213,784595,748243,148716,330157,998733,739460,854561,92429,690452,874146,453166,461890,684753,659712,909410,228778,216283,813314,87972,388075,563131,285720,809207,974911,849518,354160,722042,282265,633237,91671,549726,712304,187673,884727,11309,455152,838412,441445,125055,37450,320910,909412,659586,537990,888368,305195,214329,928835,817923,446848,782952,567692,38447,976233,681773,340977,834697,859739,409696,336874,970258,963998,347059,213802,115656,917414,197847,622145,168222,488901
733022,135655,906735,141897,702336,153903,436556,254812,747762,148210,49918,738260,773798,440934,451240,424977,508169,431576,778757,660053,921071,813088,491479,977148,761889,857865,984413,610580,719399,295314,745202,863711,614784,651512,971751,30812,596387,176338,833136,652574,520888,644630,975015,374716,577736,385260,445966,574629,741920,865678,952617,222774,824783,39360,239133,153532,733367,449714,430569,34485,45882,776384,379789,843613,164170,108540,414100,590623,113657,734600,390448,351681,527050,648987,636967,426030,470160,293893,183853,568509,546505,277650,668016,803742,151960,941206,433605,285779,841502,680333,644508,31204,517199,873566,675069,124274,549900,114507,651746,169372
6643,202029,781110,349088,871642,3031,18540,435487,520764,869770,707162,497647,737732,767457,48023,850284,244876,647652,650186,996313,62041,889163,953381,930435,4369,820506,16039,191356,282968,436621,17990,476999,482054,427449,839777,470077,151989,547065,249523,760659,879674,169483,553440,397856,976125,600854,47545,654531,855584,347681,245836,46919,771357,76796,654117,515330,820659,445229,808864,942592,34023,326732,406969,863660,924446,216613,614899,302829,87231,757645,64738,164227,313583,397226,619783,496802,209307,159581,723831,256743,494547,396676,35936,898315,1329,167670,96430,238307,882721,589084,970134,559847,700757,96521,169172,848048,869848,63647,670480,382993
398205,635268,512040,654806,991883,948741,277091,711073,364380,141560,756983,598627,29274,672867,221048,519721,944224,522769,15822,686876,121718,775693,666123,631200,725280,942699,256944,895714,229405,132494,637831,628253,937328,842073,910332,577755,522794,705263,734326,393251,290311,11089,220464,926658,532950,183776,563675,448432,707580,702311,116598,299457,144464,129891,302045,523005,661509,22200,619991,447386,763002,488365,17334,22906,68483,89536,57572,956007,239505,577464,652770,328982,950312,699038,601605,445398,383071,922659,815016,99385,319092,478450,904869,331199,144552,546673,761315,1964,992549,777379,850894,197290,802902,579176,230196,552424,296896,776161,688778,80885
984043,981490,980310,976039,974958,967003,965679,948367,927783,920208,894803,880298,875281,875178,874739,864226,859292,800906,794966,771562,762974,762452,756115,736298,720602,719546,697512,684785,684337,654686,630914,621472,610073,591438,577425,553573,553044,537708,526509,511204,510447,505502,495971,472457,472391,448559,424353,422986,393917,391725,388029,372688,352924,333615,325687,325425,324733,321264,313490,309517,302670,302429,301342,299401,288436,282539,281593,272326,260094,227375,225861,223410,222751,220817,215560,212454,211143,200707,198076,184035,153122,149022,123995,110747,110142,107201,97967,80613,72242,72112,71716,69803,64973,63488,26078,25247,10282,8575,1826,1419
11951,16438,20210,27330,42557,50937,52928,72077,92020,93841,105807,120625,156133,162539,165920,199191,199699,214418,221919,227380,256224,265142,268371,272090,277840,279412,286703,292941,307164,313757,317756,324451,340222,350946,352730,380172,383513,407206,424287,434343,447776,458044,474688,484829,503517,508210,521014,522132,531451,550305,562574,571791,591813,592576,594311,595893,597360,598561,602570,605975,624801,632111,633183,635549,637707,641229,641398,644973,651518,681581,683191,686160,686273,686860,711305,753804,766824,787972,793387,815586,831677,847011,859820,866888,874012,879543,881801,882338,903114,906768,908447,943926,943968,953618,958260,966720,967339,970194,971559,972180
217371,594283,907634,60250,162604,848158,415133,444907,939857,182672,195598,667802,705608,318669,771596,130734,686084,215090,721232,834054,746581,245205,782224,652713,499678,519480,715518,810774,310887,893542,984752,607021,494880,829628,945589,902333,586205,816001,32834,743705,815535,491226,383506,770364,825760,968806,440424,724124,221828,112587,343611,469186,764071,674460,335729,415807,886794,273266,982972,137791,752243,167451,744282,275509,234646,653903,309458,524160,69823,711535,170654,621239,902934,200538,91980,767701,120277,526910,498350,844049,160581,186695,317420,115588,467095,15536,477408,860365,363821,286518,88780,498775,917566,22898,319232,355635,282068,22229,109091,143473
111252,124485,168207,620081,375757,199201,145605,643872,320197,175273,469603,27334,358173,191920,118805,171889,417893,610488,503321,456732,623315,194116,710762,749709,224045,235934,602997,210067,371815,796358,637370,760928,682152,496159,830001,223557,516949,504370,978998,126056,576955,458752,121867,625825,702770,61374,214073,818168,748764,3051,184677,942670,16392,687725,850149,644484,11708,951526,648931,499409,226459,601126,796970,469672,232930,132142,258446,821568,629830,430704,876071,306625,279769,609971,111795,84710,838510,388226,111454,950527,791947,576333,225838,914174,88859,309734,695848,81971,985808,633749,940860,85513,905110,930892,777111,14906,947627,464991,936860,926409
199225,9311,459286,515211,123019,124510,880511,470839,139131,157139,662851,365663,959500,440514,972330,666294,367345,497206,738690,603086,909202,265987,913585,184807,402045,505989,980322,603462,248794,566932,62479,638588,302602,656694,428913,440784,423636,586104,799122,251043,931610,725724,615606,195434,873192,570537,368849,283954,395436,875821,135698,137865,544735,801125,723395,771608,495345,879164,199196,963369,552381,912550,129462,362653,271200,93697,552289,503714,688477,741835,564223,320459,969788,55978,414254,591432,744374,193808,167272,982775,19808,803823,324337,2531,847624,861745,268568,231448,845526,292027,43148,653423,272617,391492,761901,773002,601162,514450,903074,477846
431714,827333,280844,158013,195736,252277,659553,3874,427886,384658,699893,843406,165964,886777,146567,407841,690319,459886,264393,344170,781497,615171,622762,76895,571157,796830,29712,114672,5312,350510,362567,242214,141964,170768,926357,524762,10108,373872,644566,181869,968901,168182,11264,934780,426337,417449,664148,649785,142494,349409,741139,38359,712560,536241,438599,20431,390650,209393,617227,244356,371084,213821,298680,504880,100922,874033,92418,234593,446281,162934,625696,364686,37775,225656,968546,840063,492485,877882,120798,469396,238212,171858,859633,592441,350312,503128,633858,254956,152249,17190,735030,195823,328057,267635,675762,971473,948245,175972,561986,969471
120215,348222,258636,896140,940126,714506,317172,562347,45162,275212,958551,437081,343525,460989,886697,490224,434010,243668,345230,303911,817865,671382,624138,296138,252684,943480,173291,170788,501433,489540,586129,384988,289244,771595,979558,507744,496461,689869,715027,833035,488482,539678,980967,506061,11250,440796,488194,723109,265836,40461,417607,273491,616369,77332,803423,806285,882632,86091,735415,725093,321965,121017,120041,540823,214709,881739,253068,845467,433201,35514,125221,809145,496443,847751,207596,248167,390870,456143,445026,863631,872201,253638,323250,208082,54207,881638,169735,302022,837265,277166,298152,592550,132927,66401,212960,123198,900253,351845,853272,367002
725536,601538,774096,164133,49064,916087,238240,600912,170922,422958,423642,468783,852385,927312,338546,149831,670282,234820,580913,389708,278788,754301,778650,439288,386399,86598,403674,473203,565448,311057,665530,26341,977307,592060,359237,428714,718513,545462,867206,864559,771375,528429,996548,733329,477162,646018,970769,448215,40843,804021,688789,672118,823370,579943,314442,261472,80836,32624,366031,865110,369430,825915,738215,208340,50887,202918,507477,581679,205246,414728,947568,949192,786014,181197,912812,393132,37437,641162,634832,319613,34362,35698,22197,964268,702281,60331,752707,257375,828450,420797,804447,34701,384531,631800,584473,913294,947068,509364,482906,890721
124133,124749,505423,871786,674827,211553,618573,878470,442880,147465,580050,656876,316417,668320,319985,759228,173028,414444,389524,949443,172596,257931,599412,957582,819914,114384,733977,191501,934939,603758,144878,3248,40596,492354,104149,503282,706379,321635,27549,717357,70553,9408,66897,88895,104579,495063,114016,943952,180481,692943,959134,556372,155151,116534,202999,877504,495203,541069,534690,827841,931771,983265,156019,287209,756739,94276,458662,565647,150205,785620,541547,188864,863550,537677,793761,290177,173292,376505,562181,765090,268010,947122,873194,615175,133900,460002,284373,584688,564118,542438,204615,276337,132900,187549,440236,421912,847482,61101,299677,878956
